Plate #,Row,Column,Record no.,ORF,Gene
9,L,21,1327,YJL096W,MRPL49
9,L,22,2607,YJR129C,YJR129C
9,L,23,1328,YJL095W,BCK1
9,L,24,2608,YJR130C,STR2
9,M,1,6430,YLR032W,RAD5
9,M,2,6562,YMR121C,RPL15b
9,M,3,6432,YLR034C,SMF3
9,M,4,6563,YMR122C,YMR122C
9,M,5,6433,YLR035C,MLH2
9,M,6,6564,YMR123W,PKR1
9,M,7,6434,YLR036C,YLR036C
9,M,8,6565,YMR124W,YMR124W
9,M,9,6435,YLR037C,PAU23
9,M,10,6566,YMR125W,STO1
9,M,11,6436,YLR038C,COX12
9,M,12,6567,YMR126C,DLT1
9,M,13,6437,YLR039C,RIC1
9,M,14,6568,YMR127C,SAS2
9,M,15,6438,YLR040C,YLR040C
9,M,16,6570,YMR129W,POM152
9,M,17,6439,YLR041W,YLR041W
9,M,18,6571,YMR130W,YMR130W
9,M,19,6440,YLR050C,YLR050C
9,M,20,6573,YMR132C,JLP2
9,M,21,6441,YLR052W,IES3
9,M,22,6574,YMR133W,REC114
9,M,23,6443,YMR142C,RPL13b
9,M,24,6576,YMR135C,GID8
9,N,1,1330,YJL093C,TOK1
9,N,2,2613,YJR135C,MCM22
9,N,3,1331,YJL092W,SRS2
9,N,4,2615,YJR137C,MET5
9,N,5,1334,YJL089W,SIP4
9,N,6,2624,YJR146W,YJR146W
9,N,7,1335,YJL088W,ARG3
9,N,8,2625,YJR147W,HMS2
9,N,9,1339,YJL084C,ALY2
9,N,10,2627,YJR149W,YJR149W
9,N,11,1340,YJL083W,TAX4
9,N,12,2630,YJR152W,DAL5
9,N,13,1341,YJL082W,IML2
9,N,14,2632,YJR154W,YJR154W
9,N,15,1343,YJL080C,SCP160
9,N,16,6003,YKR087C,OMA1
9,N,17,1344,YJL079C,PRY1
9,N,18,6004,YKR088C,TVP38
9,N,19,1346,YJL077C,ICS3
9,N,20,6005,YKR089C,TGL4
9,N,21,1350,YJL073W,JEM1
9,N,22,6006,YKR090W,PXL1
9,N,23,1352,YJL071W,ARG2
9,N,24,6007,YKR091W,SRL3
9,O,1,6444,YMR158W,MRPS8
9,O,2,5425,YPR006C,ICL2
9,O,3,-,,
9,O,4,-,,
9,O,5,6445,YMR171C,EAR1
9,O,6,5428,YPR009W,SUT2
9,O,7,6446,YMR181C,YMR181C
9,O,8,5431,YPR012W,YPR012W
9,O,9,6447,YMR209C,YMR209C
9,O,10,5433,YPR014C,YPR014C
9,O,11,6448,YMR271C,URA10
9,O,12,5434,YPR015C,YPR015C
9,O,13,6449,YMR279C,YMR279C
9,O,14,5436,YPR017C,DSS4
9,O,15,6450,YMR306W,FKS3
9,O,16,5437,YPR018W,RLF2
9,O,17,6451,YMR311C,GLC8
9,O,18,5439,YPR020W,ATP20
9,O,19,6452,YMR312W,ELP6
9,O,20,5446,YPR027C,YPR027C
9,O,21,6453,YMR313C,TGL3
9,O,22,5447,YPR028W,YOP1
9,O,23,6455,YMR315W,YMR315W
9,O,24,5448,YPR029C,APL4
9,P,1,1355,YJL068C,YJL068C
9,P,2,6008,YKR092C,SRP40
9,P,3,-,,
9,P,4,-,,
9,P,5,1356,YJL067W,YJL067W
9,P,6,6009,YKR093W,PTR2
9,P,7,1357,YJL066C,MPM1
9,P,8,6013,YKR097W,PCK1
9,P,9,1358,YJL064W,YJL064W
9,P,10,6014,YKR098C,UBP11
9,P,11,1359,YJL065C,DLS1
9,P,12,6015,YKR099W,BAS1
9,P,13,1360,YJL063C,MRPL8
9,P,14,6016,YKR100C,SKG1
9,P,15,1361,YJL062W,LAS21
9,P,16,6017,YKR101W,SIR1
9,P,17,1363,YJL060W,BNA3
9,P,18,6019,YKR103W,NFT1
9,P,19,1364,YJL059W,YHC3
9,P,20,6020,YKR104W,YKR104W
9,P,21,1365,YJL058C,BIT61
9,P,22,6021,YKR105C,VBA5
9,P,23,1366,YJL057C,IKS1
9,P,24,6022,YLL018C-A,COX19
10,A,1,6023,YLR262C-A,TMA7
10,A,2,6912,YJR100C,AIM25
10,A,3,6025,YLR422W,YLR422W
10,A,4,6913,YJR104C,SOD1
10,A,5,6026,YLR423C,ATG17
10,A,6,6914,YJR106W,ECM27
10,A,7,6028,YLR425W,TUS1
10,A,8,6915,YJR107W,YJR107W
10,A,9,6029,YLR426W,TDA5
10,A,10,6916,YJR109C,CPA2
10,A,11,6030,YLR427W,MAG2
10,A,12,6918,YJR113C,RSM7
10,A,13,6031,YLR428C,YLR428C
10,A,14,6919,YJR116W,TDA4
10,A,15,6032,YLR429W,CRN1
10,A,16,6920,YJR117W,STE24
10,A,17,6034,YLR431C,ATG23
10,A,18,6921,YJR118C,ILM1
10,A,19,6035,YLR432W,IMD3
10,A,20,6922,YJR119C,JHD2
10,A,21,6036,YLR433C,CNA1
10,A,22,6923,YJR120W,YJR120W
10,A,23,6037,YLR434C,YLR434C
10,A,24,6924,YJR121W,ATP2
10,B,1,3965,YDR026C,NSI1
10,B,2,6824,YJR026W,YJR026W
10,B,3,3966,YDR027C,VPS54
10,B,4,6828,YJR030C,YJR030C
10,B,5,3967,YDR028C,REG1
10,B,6,6829,YJR031C,GEA1
10,B,7,3968,YDR029W,YDR029W
10,B,8,6831,YJR033C,RAV1
10,B,9,3969,YDR030C,RAD28
10,B,10,6833,YJR035W,RAD26
10,B,11,3970,YDR031W,MIC14
10,B,12,6834,YJR036C,HUL4
10,B,13,3971,YDR032C,PST2
10,B,14,6841,YJR043C,POL32
10,B,15,3972,YDR033W,MRH1
10,B,16,6846,YJR048W,CYC1
10,B,17,3973,YDR034C,LYS14
10,B,18,6847,YJR049C,UTR1
10,B,19,3974,YDR035W,ARO3
10,B,20,6848,YJR050W,ISY1
10,B,21,3975,YDR036C,EHD3
10,B,22,6849,YJR051W,OSM1
10,B,23,3978,YDR042C,YDR042C
10,B,24,6850,YJR052W,RAD7
10,C,1,6038,YLR435W,TSR2
10,C,2,6925,YJR122W,IBA57
10,C,3,6039,YLR436C,ECM30
10,C,4,6927,YJR124C,YJR124C
10,C,5,6040,YLR437C,DIF1
10,C,6,6928,YJR125C,ENT3
10,C,7,6042,YLR438W,CAR2
10,C,8,6929,YJR126C,VPS70
10,C,9,6045,YLR441C,RPS1a
10,C,10,6930,YJR131W,MNS1
10,C,11,6047,YLR443W,ECM7
10,C,12,6931,YJR133W,XPT1
10,C,13,6048,YLR444C,YLR444C
10,C,14,6932,YJR134C,SGM1
10,C,15,6049,YLR445W,GMC2
10,C,16,6933,YJR139C,HOM6
10,C,17,6050,YLR446W,YLR446W
10,C,18,6934,YJR140C,HIR3
10,C,19,6051,YLR447C,VMA6
10,C,20,6936,YJR142W,YJR142W
10,C,21,6052,YLR448W,RPL6b
10,C,22,6937,YJR144W,MGM101
10,C,23,6053,YLR449W,FPR4
10,C,24,6938,YJR145C,RPS4a
10,D,1,3979,YDR043C,NRG1
10,D,2,6851,YJR053W,BFA1
10,D,3,3982,YDR046C,BAP3
10,D,4,6852,YJR054W,KCH1
10,D,5,5714,YAL064C-A,TDA8
10,D,6,6853,YJR055W,HIT1
10,D,7,5716,YBL091C-A,SCS22
10,D,8,6854,YJR056C,YJR056C
10,D,9,5717,YBR269C,FMP21
10,D,10,6856,YJR058C,APS2
10,D,11,5719,YBR271W,EFM2
10,D,12,6857,YJR059W,PTK2
10,D,13,5721,YBR273C,UBX7
10,D,14,6858,YJR060W,CBF1
10,D,15,5722,YBR274W,CHK1
10,D,16,6859,YJR061W,YJR061W
10,D,17,5725,YBR277C,YBR277C
10,D,18,6860,YJR062C,NTA1
10,D,19,5726,YBR278W,DPB3
10,D,20,6861,YJR063W,RPA12
10,D,21,5729,YBR281C,DUG2
10,D,22,3793,YDL096C,YDL096C
10,D,23,5730,YBR282W,MRPL27
10,D,24,3796,YDL099W,BUG1
10,E,1,6054,YLR450W,HMG2
10,E,2,6939,YJR148W,BAT2
10,E,3,6055,YLR452C,SST2
10,E,4,6940,YJR150C,DAN1
10,E,5,6056,YLR453C,RIF2
10,E,6,6941,YJR153W,PGU1
10,E,7,6057,YLR454W,FMP27
10,E,8,6942,YKL005C,BYE1
10,E,9,6059,YLR456W,YLR456W
10,E,10,6943,YKL030W,YKL030W
10,E,11,6063,YLR460C,YLR460C
10,E,12,6945,YLR146C,SPE4
10,E,13,6064,YLR461W,PAU4
10,E,14,6948,YLR343W,GAS2
10,E,15,6065,YML009C,MRPL39
10,E,16,6952,YML067C,ERV41
10,E,17,6066,YML010C-B,YML010C-B
10,E,18,6953,YML068W,ITT1
10,E,19,6067,YML021C,UNG1
10,E,20,6954,YML072C,TCB3
10,E,21,6068,YML081C-A,ATP18
10,E,22,6956,YMR136W,GAT2
10,E,23,6069,YMR060C,SAM37
10,E,24,6957,YMR172W,HOT1
10,F,1,5731,YBR283C,SSH1
10,F,2,3797,YDL100C,GET3
10,F,3,5732,YBR284W,YBR284W
10,F,4,3798,YDL101C,DUN1
10,F,5,5733,YBR285W,YBR285W
10,F,6,3801,YDL104C,QRI7
10,F,7,5734,YBR286W,APE3
10,F,8,3803,YDL106C,PHO2
10,F,9,5738,YBR290W,BSD2
10,F,10,3804,YDL107W,MSS2
10,F,11,5739,YBR291C,CTP1
10,F,12,3806,YDL109C,YDL109C
10,F,13,5740,YBR292C,YBR292C
10,F,14,3807,YDL110C,TMA17
10,F,15,5741,YBR293W,VBA2
10,F,16,3809,YDL112W,TRM3
10,F,17,5743,YBR295W,PCA1
10,F,18,3810,YDL113C,ATG20
10,F,19,5744,YBR296C,PHO89
10,F,20,3811,YDL114W,YDL114W
10,F,21,5745,YBR297W,MAL33
10,F,22,3813,YDL116W,NUP84
10,F,23,5746,YBR298C,MAL31
10,F,24,3814,YDL117W,CYK3
10,G,2,6959,YOR300W,YOR300W
10,G,3,6070,YMR158C-B,YMR158C-B
10,G,4,-,,
10,G,5,6071,YMR169C,ALD3
10,G,6,6960,YOR309C,YOR309C
10,G,7,6072,YMR174C,PAI3
10,G,8,3889,YDL191W,RPL35a
10,G,9,6073,YMR175W,SIP18
10,G,10,3890,YDL192W,ARF1
10,G,11,6074,YMR194C-A,YMR194C-A
10,G,12,3895,YDL197C,ASF2
10,G,13,6075,YMR326C,YMR326C
10,G,14,3896,YDL198C,GGC1
10,G,15,6076,YNR032C-A,HUB1
10,G,16,3897,YDL199C,YDL199C
10,G,17,6077,YNR050C,LYS9
10,G,18,3898,YDL200C,MGT1
10,G,19,6078,YNR051C,BRE5
10,G,20,3899,YDL201W,TRM8
10,G,21,6083,YNR056C,BIO5
10,G,22,3901,YDL203C,ACK1
10,G,23,6084,YNR057C,BIO4
10,G,24,3902,YDL204W,RTN2
10,H,1,5747,YBR300C,YBR300C
10,H,2,3815,YDL118W,YDL118W
10,H,3,5749,YCL001W-A,YCL001W-A
10,H,4,3816,YDL119C,YDL119C
10,H,5,-,,
10,H,6,3818,YDL121C,YDL121C
10,H,7,5751,YCR020W-B,HTL1
10,H,8,-,,
10,H,9,5752,YCR024C,SLM5
10,H,10,3819,YDL122W,UBP1
10,H,11,5753,YCR024C-A,PMP1
10,H,12,3820,YDL123W,SNA4
10,H,13,5754,YCR025C,YCR025C
10,H,14,3821,YDL124W,YDL124W
10,H,15,5755,YCR026C,NPP1
10,H,16,3822,YDL125C,HNT1
10,H,17,5756,YCR027C,RHB1
10,H,18,3824,YDL127W,PCL2
10,H,19,5757,YCR028C,FEN2
10,H,20,3825,YDL128W,VCX1
10,H,21,5760,YCR031C,RPS14a
10,H,22,3826,YDL129W,YDL129W
10,H,23,5763,YCR034W,FEN1
10,H,24,3827,YDL130W,RPP1b
10,I,1,6085,YNR058W,BIO3
10,I,2,3904,YDL206W,YDL206W
10,I,3,6086,YNR059W,MNT4
10,I,4,3908,YDL210W,UGA4
10,I,5,6087,YNR060W,FRE4
10,I,6,3909,YDL211C,YDL211C
10,I,7,6088,YNR061C,YNR061C
10,I,8,3911,YDL213C,NOP6
10,I,9,6089,YNR062C,YNR062C
10,I,10,3912,YDL214C,PRR2
10,I,11,6090,YNR063W,YNR063W
10,I,12,3913,YDL215C,GDH2
10,I,13,6091,YNR064C,YNR064C
10,I,14,3914,YDL216C,RRI1
10,I,15,6092,YNR065C,YSN1
10,I,16,3916,YDL218W,YDL218W
10,I,17,6093,YNR066C,YNR066C
10,I,18,3917,YDL219W,DTD1
10,I,19,6094,YNR067C,DSE4
10,I,20,3920,YDL222C,FMP45
10,I,21,6095,YNR068C,YNR068C
10,I,22,3921,YDL223C,HBT1
10,I,23,6865,YAL012W,CYS3
10,I,24,3922,YDL224C,WHI4
10,J,1,5765,YCR036W,RBK1
10,J,2,3828,YDL131W,LYS21
10,J,3,5766,YCR037C,PHO87
10,J,4,3830,YDL133W,SRF1
10,J,5,5767,YCR043C,YCR043C
10,J,6,3831,YDL134C,PPH21
10,J,7,5769,YCR045C,RRT12
10,J,8,3832,YDL134C-A,YDL134C-A
10,J,9,5773,YCR049C,YCR049C
10,J,10,3833,YDL135C,RDI1
10,J,11,5774,YCR050C,YCR050C
10,J,12,3834,YDL136W,RPL35b
10,J,13,5775,YCR051W,YCR051W
10,J,14,3835,YDL137W,ARF2
10,J,15,5780,YCR059C,YIH1
10,J,16,3836,YDL138W,RGT2
10,J,17,5782,YCR061W,YCR061W
10,J,18,3840,YDL142C,CRD1
10,J,19,5786,YCR065W,HCM1
10,J,20,3842,YDL144C,YDL144C
10,J,21,5787,YCR066W,RAD18
10,J,22,3844,YDL146W,LDB17
10,J,23,5789,YCR068W,ATG15
10,J,24,3847,YDL149W,ATG9
10,K,1,6867,YAL047C,SPC72
10,K,2,3923,YDL225W,SHS1
10,K,3,6868,YAL054C,ACS1
10,K,4,3924,YDL226C,GCS1
10,K,5,6869,YAL058C-A,YAL058C-A
10,K,6,3925,YDL227C,Ho
10,K,7,6870,YAR050W,FLO1
10,K,8,3926,YDL229W,SSB1
10,K,9,6871,YCL006C,YCL006C
10,K,10,3927,YDL230W,PTP1
10,K,11,6874,YCL022C,YCL022C
10,K,12,3928,YDL231C,BRE4
10,K,13,6875,YCL023C,YCL023C
10,K,14,3929,YDL232W,OST4
10,K,15,6876,YCL038C,ATG22
10,K,16,3930,YDL233W,MFG1
10,K,17,6877,YCL058C,FYV5
10,K,18,3931,YDL234C,GYP7
10,K,19,6878,YCL074W,YCL074W
10,K,20,3933,YDL236W,PHO13
10,K,21,6879,YCL075W,YCL075W
10,K,22,3934,YDL237W,AIM6
10,K,23,6880,YCL076W,YCL076W
10,K,24,3935,YDL238C,GUD1
10,L,1,5791,YCR071C,IMG2
10,L,2,3849,YDL151C,BUD30
10,L,3,5794,YCR073W-A,SOL2
10,L,4,3852,YDL154W,MSH5
10,L,5,5796,YCR076C,FUB1
10,L,6,3853,YDL155W,CLB3
10,L,7,5797,YCR077C,PAT1
10,L,8,3854,YDL156W,CMR1
10,L,9,5798,YCR079W,PTC6
10,L,10,3855,YDL157C,YDL157C
10,L,11,5799,YCR081W,SRB8
10,L,12,3857,YDL159W,STE7
10,L,13,5800,YCR082W,AHC2
10,L,14,3859,YDL161W,ENT1
10,L,15,5803,YCR085W,YCR085W
10,L,16,3860,YDL162C,YDL162C
10,L,17,5804,YCR086W,CSM1
10,L,18,3866,YDL168W,SFA1
10,L,19,5805,YCR087C-A,YCR087C-A
10,L,20,3867,YDL169C,UGX2
10,L,21,5806,YCR087W,YCR087W
10,L,22,3868,YDL170W,UGA3
10,L,23,6775,YJL007C,YJL007C
10,L,24,3869,YDL171C,GLT1
10,M,1,6881,YGL199C,YGL199C
10,M,2,3936,YDL239C,ADY3
10,M,3,6882,YGL214W,YGL214W
10,M,4,3937,YDL240W,LRG1
10,M,5,6883,YGL217C,YGL217C
10,M,6,3938,YDL241W,YDL241W
10,M,7,6885,YGL235W,YGL235W
10,M,8,3939,YDL242W,YDL242W
10,M,9,6887,YGR011W,YGR011W
10,M,10,3940,YDL243C,AAD4
10,M,11,6888,YGR018C,YGR018C
10,M,12,3941,YDR001C,NTH1
10,M,13,6889,YGR022C,YGR022C
10,M,14,3943,YDR003W,RCR2
10,M,15,6890,YGR025W,YGR025W
10,M,16,3944,YDR004W,RAD57
10,M,17,6893,YJR069C,HAM1
10,M,18,3945,YDR005C,MAF1
10,M,19,6894,YJR070C,LIA1
10,M,20,3946,YDR006C,SOK1
10,M,21,6896,YJR074W,MOG1
10,M,22,3948,YDR008C,YDR008C
10,M,23,6897,YJR077C,MIR1
10,M,24,3949,YDR009W,GAL3
10,N,1,6784,YJL016W,YJL016W
10,N,2,3870,YDL172C,YDL172C
10,N,3,6785,YJL017W,YJL017W
10,N,4,3871,YDL173W,PAR32
10,N,5,6788,YJL020C,BBC1
10,N,6,3872,YDL174C,DLD1
10,N,7,6789,YJL021C,YJL021C
10,N,8,3873,YDL175C,AIR2
10,N,9,6790,YJL022W,YJL022W
10,N,10,3874,YDL176W,YDL176W
10,N,11,6791,YJL023C,PET130
10,N,12,3875,YDL177C,YDL177C
10,N,13,6792,YJL024C,APS3
10,N,14,3876,YDL178W,DLD2
10,N,15,6797,YJL029C,VPS53
10,N,16,3877,YDL179W,PCL9
10,N,17,6798,YJR001W,AVT1
10,N,18,3878,YDL180W,YDL180W
10,N,19,6802,YJR005W,APL1
10,N,20,3879,YDL181W,INH1
10,N,21,6805,YJR008W,MHO1
10,N,22,3880,YDL182W,LYS20
10,N,23,6806,YJR009C,TDH2
10,N,24,3881,YDL183C,YDL183C
10,O,1,6898,YJR080C,AIM24
10,O,2,3950,YDR010C,YDR010C
10,O,3,-,,
10,O,4,-,,
10,O,5,6899,YJR084W,CSN12
10,O,6,3951,YDR011W,SNQ2
10,O,7,6901,YJR087W,YJR087W
10,O,8,3953,YDR014W,RAD61
10,O,9,6903,YJR091C,JSN1
10,O,10,3954,YDR015C,YDR015C
10,O,11,6905,YJR094C,IME1
10,O,12,3956,YDR017C,KCS1
10,O,13,6906,YJR094W-A,RPL43b
10,O,14,3957,YDR018C,YDR018C
10,O,15,6907,YJR095W,SFC1
10,O,16,3958,YDR019C,GCV1
10,O,17,6908,YJR096W,YJR096W
10,O,18,3959,YDR020C,DAS2
10,O,19,6909,YJR097W,JJJ3
10,O,20,3961,YDR022C,ATG31
10,O,21,6910,YJR098C,YJR098C
10,O,22,3963,YDR024W,FYV1
10,O,23,6911,YJR099W,YUH1
10,O,24,3964,YDR025W,RPS11a
10,P,1,6807,YJR010C-A,SPC1
10,P,2,3882,YDL184C,RPL41a
10,P,3,-,,
10,P,4,-,,
10,P,5,6808,YJR010W,MET3
10,P,6,3884,YDL186W,YDL186W
10,P,7,6809,YJR011C,YJR011C
10,P,8,3885,YDL187C,YDL187C
10,P,9,6812,YJR014W,TMA22
10,P,10,3886,YDL188C,PPH22
10,P,11,6813,YJR015W,YJR015W
10,P,12,3887,YDL189W,RBS1
10,P,13,6816,YJR018W,YJR018W
10,P,14,3888,YDL190C,UFD2
10,P,15,6817,YJR019C,TES1
10,P,16,1596,YOR300W,YOR300W
10,P,17,6818,YJR020W,YJR020W
10,P,18,1603,YOR306C,MCH5
10,P,19,6819,YJR021C,REC107
10,P,20,1606,YOR309C,YOR309C
10,P,21,6822,YJR024C,MDE1
10,P,22,1622,YOR325W,YOR325W
10,P,23,6823,YJR025C,BNA1
10,P,24,1630,YOR333C,YOR333C
11,A,1,1642,YOR345C,YOR345C
11,A,2,3151,YBR014C,GRX7
11,A,3,1663,YOR366W,YOR366W
11,A,4,3152,YBR015C,MNN2
11,A,5,1676,YOR379C,YOR379C
11,A,6,3153,YBR016W,YBR016W
11,A,7,5329,YNL001W,DOM34
11,A,8,3155,YBR018C,GAL7
11,A,9,5332,YNL004W,HRB1
11,A,10,3156,YBR019C,GAL10
11,A,11,5333,YNL005C,MRP7
11,A,12,3157,YBR020W,GAL1
11,A,13,5336,YNL008C,ASI3
11,A,14,3158,YBR021W,FUR4
11,A,15,5337,YNL009W,IDP3
11,A,16,3159,YBR022W,POA1
11,A,17,5338,YNL010W,YNL010W
11,A,18,3160,YBR023C,CHS3
11,A,19,5340,YNL012W,SPO1
11,A,20,3161,YBR024W,SCO2
11,A,21,5341,YNL013C,YNL013C
11,A,22,3162,YBR025C,OLA1
11,A,23,5343,YNL015W,PBI2
11,A,24,3163,YBR026C,ETR1
11,B,1,2271,YIL112W,HOS4
11,B,2,7247,YNL130C,CPT1
11,B,3,2272,YIL113W,SDP1
11,B,4,6961,YBR189W,RPS9b
11,B,5,2273,YIL114C,POR2
11,B,6,6962,YCR095C,OCA4
11,B,7,2275,YIL116W,HIS5
11,B,8,6963,YCR102W-A,YCR102W-A
11,B,9,2276,YIL117C,PRM5
11,B,10,6964,YDL133C-A,RPL41b
11,B,11,2278,YIL119C,RPI1
11,B,12,6967,YDR058C,TGL2
11,B,13,2279,YIL120W,QDR1
11,B,14,6969,YDR174W,HMO1
11,B,15,2280,YIL121W,QDR2
11,B,16,6970,YDR202C,RAV2
11,B,17,2282,YIL123W,SIM1
11,B,18,6971,YDR205W,MSC2
11,B,19,2283,YIL124W,AYR1
11,B,20,6972,YDR445C,YDR445C
11,B,21,2284,YIL125W,KGD1
11,B,22,6973,YDR537C,YDR537C
11,B,23,2287,YIL128W,MET18
11,B,24,6975,YFR039C,YFR039C
11,C,1,5344,YNL016W,PUB1
11,C,2,3164,YBR027C,YBR027C
11,C,3,5346,YNL020C,ARK1
11,C,4,3165,YBR028C,YPK3
11,C,5,5347,YNL021W,HDA1
11,C,6,3167,YBR030W,RKM3
11,C,7,5348,YNL022C,YNL022C
11,C,8,3168,YBR031W,RPL4a
11,C,9,5349,YNL023C,FAP1
11,C,10,3169,YBR032W,YBR032W
11,C,11,5350,YNL024C,YNL024C
11,C,12,3170,YBR033W,EDS1
11,C,13,5351,YNL025C,SSN8
11,C,14,3171,YBR034C,HMT1
11,C,15,5353,YNL027W,CRZ1
11,C,16,3173,YBR036C,CSG2
11,C,17,5354,YNL028W,YNL028W
11,C,18,3174,YBR037C,SCO1
11,C,19,5355,YNL029C,KTR5
11,C,20,3177,YBR040W,FIG1
11,C,21,5356,YNL030W,HHF2
11,C,22,3178,YBR041W,FAT1
11,C,23,5357,YNL031C,HHT2
11,C,24,3179,YBR042C,CST26
11,D,1,2289,YIL130W,ASG1
11,D,2,6976,YGL219C,MDM34
11,D,3,2291,YIL132C,CSM2
11,D,4,6978,YGR028W,MSP1
11,D,5,2292,YIL133C,RPL16a
11,D,6,6979,YGR032W,GSC2
11,D,7,2293,YIL134W,FLX1
11,D,8,6980,YGR038W,ORM1
11,D,9,2294,YIL135C,VHS2
11,D,10,6981,YGR040W,KSS1
11,D,11,2296,YIL137C,TMA108
11,D,12,6984,YGR050C,YGR050C
11,D,13,2297,YIL138C,TPM2
11,D,14,6985,YGR053C,YGR053C
11,D,15,2298,YIL139C,REV7
11,D,16,6986,YGR063C,SPT4
11,D,17,2299,YIL140W,AXL2
11,D,18,6988,YGR086C,PIL1
11,D,19,2300,YIL141W,YIL141W
11,D,20,6989,YGR089W,NNF2
11,D,21,2304,YIL145C,PAN6
11,D,22,6990,YGR092W,DBF2
11,D,23,2305,YIL146C,ATG32
11,D,24,6991,YGR093W,YGR093W
11,E,1,5358,YNL032W,SIW14
11,E,2,3180,YBR043C,QDR3
11,E,3,5359,YNL034W,YNL034W
11,E,4,3181,YBR044C,TCM62
11,E,5,5360,YNL035C,YNL035C
11,E,6,3182,YBR045C,GIP1
11,E,7,5362,YNL037C,IDH1
11,E,8,3183,YBR046C,ZTA1
11,E,9,5365,YNL040W,YNL040W
11,E,10,3184,YBR047W,FMP23
11,E,11,5366,YNL041C,COG6
11,E,12,3185,YBR048W,RPS11b
11,E,13,5368,YNL043C,YNL043C
11,E,14,3187,YBR050C,REG2
11,E,15,5369,YNL044W,YIP3
11,E,16,3188,YBR051W,YBR051W
11,E,17,5370,YNL045W,LAP2
11,E,18,3189,YBR052C,RFS1
11,E,19,5371,YNL046W,YNL046W
11,E,20,3190,YBR053C,YBR053C
11,E,21,5374,YNL049C,SFB2
11,E,22,3191,YBR054W,YRO2
11,E,23,5375,YNL050C,YNL050C
11,E,24,3193,YBR056W,YBR056W
11,F,1,2307,YIL148W,RPL40a
11,F,2,6992,YGR106C,VOA1
11,F,3,2308,YIL149C,MLP2
11,F,4,6993,YGR110W,CLD1
11,F,5,2311,YIL152W,YIL152W
11,F,6,6995,YGR117C,YGR117C
11,F,7,2312,YIL153W,RRD1
11,F,8,6996,YGR238C,KEL2
11,F,9,2313,YIL154C,IMP2'
11,F,10,6997,YGR239C,PEX21
11,F,11,2314,YIL155C,GUT2
11,F,12,6998,YGR248W,SOL4
11,F,13,2315,YIL156W,UBP7
11,F,14,6999,YGR250C,YGR250C
11,F,15,2316,YIL157C,COA1
11,F,16,7000,YJL129C,TRK1
11,F,17,2318,YIL159W,BNR1
11,F,18,7001,YJL132W,YJL132W
11,F,19,2319,YIL160C,POT1
11,F,20,7002,YJL136C,RPS21b
11,F,21,2320,YIL161W,YIL161W
11,F,22,7003,YJL137C,GLG2
11,F,23,2321,YIL162W,SUC2
11,F,24,7004,YJL139C,YUR1
11,G,1,5376,YNR001C,CIT1
11,G,2,3194,YBR057C,MUM2
11,G,3,5377,YNR002C,ATO2
11,G,4,3195,YBR058C,UBP14
11,G,5,5379,YNR004W,SWM2
11,G,6,3196,YBR059C,AKL1
11,G,7,5380,YNR005C,YNR005C
11,G,8,3198,YBR061C,TRM7
11,G,9,-,,
11,G,10,3199,YBR062C,YBR062C
11,G,11,5381,YNR006W,VPS27
11,G,12,-,,
11,G,13,5382,YNR007C,ATG3
11,G,14,3200,YBR063C,YBR063C
11,G,15,5383,YNR008W,LRO1
11,G,16,3201,YBR064W,YBR064W
11,G,17,5384,YNR009W,NRM1
11,G,18,3202,YBR065C,ECM2
11,G,19,5385,YNR010W,CSE2
11,G,20,3203,YBR066C,NRG2
11,G,21,5387,YNR012W,URK1
11,G,22,3204,YBR067C,TIP1
11,G,23,5388,YNR013C,PHO91
11,G,24,3205,YBR068C,BAP2
11,H,1,2322,YIL163C,YIL163C
11,H,2,7126,YOL125W,TRM13
11,H,3,2323,YIL164C,NIT1
11,H,4,7006,YJL141C,YAK1
11,H,5,2324,YIL165C,YIL165C
11,H,6,7007,YJL151C,SNA3
11,H,7,2325,YIL166C,YIL166C
11,H,8,7009,YJL160C,YJL160C
11,H,9,2326,YIL167W,SDL1
11,H,10,7010,YJL161W,FMP33
11,H,11,2327,YIL168W,YIL168W
11,H,12,7011,YJL163C,YJL163C
11,H,13,-,,
11,H,14,7012,YJL165C,HAL5
11,H,15,2329,YIL170W,HXT12
11,H,16,-,,
11,H,17,2332,YIL173W,VTH1
11,H,18,7013,YJL172W,CPS1
11,H,19,2337,YIR001C,SGN1
11,H,20,7015,YJL175W,YJL175W
11,H,21,2338,YIR002C,MPH1
11,H,22,7016,YJL177W,RPL17b
11,H,23,2339,YIR003W,AIM21
11,H,24,7018,YJL189W,RPL39
11,I,1,5389,YNR014W,YNR014W
11,I,2,3206,YBR069C,TAT1
11,I,3,5390,YNR015W,SMM1
11,I,4,3208,YBR071W,YBR071W
11,I,5,5393,YNR018W,RCF2
11,I,6,3209,YBR072W,HSP26
11,I,7,5394,YNR019W,ARE2
11,I,8,3210,YBR073W,RDH54
11,I,9,5395,YNR020C,ATP23
11,I,10,3211,YBR074W,YBR074W
11,I,11,5396,YNR021W,YNR021W
11,I,12,3212,YBR075W,YBR075W
11,I,13,5397,YNR022C,MRPL50
11,I,14,3213,YBR076W,ECM8
11,I,15,5399,YNR024W,MPP6
11,I,16,3214,YBR077C,SLM4
11,I,17,5400,YNR025C,YNR025C
11,I,18,2930,YNL146W,YNL146W
11,I,19,5402,YNR027W,BUD17
11,I,20,2931,YNL145W,MFA2
